id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365,calculated_host_listings_count
775408101743191192,176950781,Manhattan,Theater District,40.75579,-73.98515,Entire home/apt,5.0,4,292,14
775408494394003987,176950781,Manhattan,Theater District,40.75626,-73.9832,Entire home/apt,5.0,5,301,14
775422512052165889,21008600,Brooklyn,Sunset Park,40.64911,-74.00488,Entire home/apt,30.0,0,89,1
775434149526341783,484178441,Brooklyn,Flatlands,40.62633,-73.94285,Private room,30.0,36,288,2
775492348920244062,334300819,Manhattan,Morningside Heights,40.80373,-73.95849,Private room,30.0,14,87,1
775598595236474968,394603762,Queens,St. Albans,40.70068,-73.75644,Private room,30.0,21,316,3
776028553290709192,341908723,Brooklyn,Crown Heights,40.6721782,-73.9361728,Private room,30.0,0,89,29
776033103286310223,305240193,Manhattan,Upper West Side,40.8002,-73.96197,Private room,30.0,0,79,25
776058905828707468,206778021,Manhattan,Harlem,40.8224,-73.95629,Private room,30.0,2,153,12
776071696118223930,490473962,Manhattan,Harlem,40.8079318,-73.9434447,Entire home/apt,30.0,0,365,2
776072363078619431,384559808,Manhattan,Gramercy,40.73438,-73.98564,Entire home/apt,30.0,5,0,12
776078472681139612,490473962,Manhattan,Harlem,40.80706,-73.9441,Entire home/apt,30.0,0,364,2
776103242936974883,189028939,Brooklyn,Bensonhurst,40.61484,-74.0045,Private room,31.0,156,208,1
776129453363109091,197270452,Brooklyn,DUMBO,40.70511,-73.98592,Entire home/apt,30.0,16,365,1
776152317850229170,489756011,Manhattan,Murray Hill,40.74878,-73.98141,Entire home/apt,30.0,1,273,31
776250907335139310,32368779,Brooklyn,Bedford-Stuyvesant,40.68222298596821,-73.9186531550121,Entire home/apt,30.0,23,320,13
776267007027362660,137358866,Queens,Elmhurst,40.7404828,-73.88390629999999,Private room,30.0,5,349,143
775889925250617412,253888808,Manhattan,Midtown,40.74462,-73.98554,Entire home/apt,30.0,0,0,1
779948587016223324,61418949,Queens,Astoria,40.75784,-73.924,Private room,30.0,55,0,1
779973859525247404,491110898,Queens,Far Rockaway,40.5969,-73.75936,Entire home/apt,30.0,16,352,1
780001586604241796,165566,Brooklyn,Gowanus,40.682183552764286,-73.9859011772359,Entire home/apt,30.0,0,0,1
780006096308383874,455342215,Queens,Ozone Park,40.68632,-73.84763,Entire home/apt,30.0,49,364,2
780097544898278919,106633183,Manhattan,Hell's Kitchen,40.75735,-73.99174,Entire home/apt,30.0,4,362,1
776267527494946591,1807608,Brooklyn,Flatbush,40.64174,-73.95901,Entire home/apt,30.0,0,362,1
776326406718532799,137358866,Queens,Elmhurst,40.7404828,-73.88390629999999,Private room,30.0,5,318,143
776326805655845596,490524012,Manhattan,East Village,40.72311,-73.9759,Entire home/apt,30.0,7,0,1
776332812095106464,10575267,Manhattan,Upper East Side,40.7847792893172,-73.95200958309016,Entire home/apt,30.0,8,306,1
776464705938939707,26377263,Queens,Far Rockaway,40.5979873,-73.7561801,Private room,30.0,2,252,43
776525177219948145,26377263,Queens,Far Rockaway,40.5979873,-73.7561801,Private room,30.0,4,224,43
776537896059013270,137358866,Queens,Elmhurst,40.7404828,-73.88390629999999,Private room,30.0,11,224,143
776615878891313388,107434423,Manhattan,Midtown,40.75865,-73.96221,Entire home/apt,30.0,0,346,1210
776620930082932920,489756011,Manhattan,Murray Hill,40.74897,-73.98065,Entire home/apt,30.0,3,349,31
776685339700901948,375482741,Brooklyn,Williamsburg,40.7108,-73.96101,Entire home/apt,30.0,1,0,1
776685513171440422,46860545,Bronx,Melrose,40.81865063405796,-73.91722607060976,Entire home/apt,30.0,7,0,2
780226637180973739,107434423,Manhattan,Upper East Side,40.7800854,-73.9474989,Entire home/apt,30.0,0,335,1210
780262869862519343,406915877,Manhattan,Theater District,40.76136052859834,-73.9804369089784,Entire home/apt,180.0,0,365,4
780330742819725859,466450403,Brooklyn,Bedford-Stuyvesant,40.6952259,-73.94602499999999,Private room,30.0,8,364,4
780362398007650017,305240193,Manhattan,Harlem,40.81858,-73.9429,Private room,30.0,0,174,25
780363355344579209,445415288,Queens,Rosedale,40.659714895714615,-73.74198821189034,Entire home/apt,30.0,1,270,4
780367558387044721,445415288,Queens,Rosedale,40.65906,-73.7399,Entire home/apt,30.0,6,365,4
780543234013911132,130572950,Manhattan,Greenwich Village,40.72916,-74.00145,Entire home/apt,30.0,1,0,1
780560899891607462,490863611,Bronx,Morris Heights,40.8531,-73.91333,Private room,30.0,34,0,3
780587217645146312,68437552,Manhattan,Harlem,40.80975,-73.9434,Entire home/apt,30.0,1,0,1
780592966741103871,264092618,Queens,East Elmhurst,40.76402,-73.87238,Private room,30.0,4,0,3
780668483288863242,7555690,Brooklyn,Williamsburg,40.71393,-73.93991,Private room,30.0,1,0,1
776738128391277021,2834840,Manhattan,Harlem,40.824069558582856,-73.95406638365515,Private room,30.0,2,258,2
776755386216958333,196211856,Manhattan,Upper West Side,40.7891758,-73.972213,Entire home/apt,35.0,1,181,1
776759187442679676,4383475,Brooklyn,Williamsburg,40.70999,-73.94873,Entire home/apt,30.0,1,364,1
776812321278978993,489756011,Manhattan,Kips Bay,40.74525,-73.9779,Entire home/apt,60.0,1,365,31
776958081437989970,107034314,Brooklyn,Canarsie,40.64603163116104,-73.90389734164906,Private room,1.0,145,284,1
776975856045992795,19758179,Brooklyn,Bushwick,40.69875,-73.91391,Entire home/apt,30.0,5,119,9
776989156532266496,129861830,Brooklyn,Greenpoint,40.73302,-73.95922,Private room,30.0,0,363,1
777210105036572525,486007573,Manhattan,East Village,40.72566,-73.98452,Entire home/apt,30.0,4,351,5
777263304379648003,26377263,Queens,Far Rockaway,40.5979873,-73.7561801,Private room,30.0,8,260,43
777280711796252100,233522961,Brooklyn,Williamsburg,40.71015,-73.9496446,Private room,30.0,0,0,1
777400533093886095,38862048,Brooklyn,Bedford-Stuyvesant,40.6911,-73.93642,Private room,30.0,1,0,1
780692750042272542,490218837,Queens,Rosedale,40.65974,-73.74734,Private room,30.0,9,178,1
780793386308713533,53363226,Manhattan,West Village,40.73713,-74.00598,Entire home/apt,30.0,2,325,1
780897141519639753,397931382,Brooklyn,Bushwick,40.69187,-73.92147,Entire home/apt,30.0,0,365,1
780947188230304953,97571968,Brooklyn,Canarsie,40.64706466816213,-73.89425259748838,Private room,30.0,12,0,1
781070167326135184,4075380,Brooklyn,Williamsburg,40.7161361,-73.96320349999999,Entire home/apt,30.0,1,179,2
781241825396822509,329062278,Queens,Elmhurst,40.7432,-73.88015,Entire home/apt,30.0,48,196,1
781242816348905832,38592279,Manhattan,Hell's Kitchen,40.75274,-73.9936,Private room,1.0,65,123,20
781275298457083998,1914437,Brooklyn,Park Slope,40.66953,-73.9781,Entire home/apt,30.0,2,0,1
781311253609661076,94214493,Brooklyn,East Flatbush,40.65457,-73.91741,Private room,30.0,6,360,8
777403051452968837,454771905,Bronx,Concourse Village,40.83193,-73.9153,Private room,3.0,33,288,3
777428711682463144,107434423,Manhattan,Murray Hill,40.748405,-73.979865,Entire home/apt,30.0,0,281,1210
777430110215839292,375288951,Brooklyn,Williamsburg,40.71930270000001,-73.9552235,Entire home/apt,30.0,4,0,1
777430853925468516,252636624,Queens,Long Island City,40.76534247009528,-73.94146950573281,Entire home/apt,30.0,0,179,1
777439966917556755,139884352,Brooklyn,Williamsburg,40.7069588,-73.9493456,Private room,30.0,2,364,1
777547471265399608,486626650,Manhattan,Washington Heights,40.8443703,-73.9412633,Private room,30.0,2,365,2
777563851225513973,140241933,Queens,Astoria,40.7549464,-73.91316359999999,Private room,30.0,0,365,1
777572930730588568,474691192,Bronx,Allerton,40.8666145,-73.85497769999999,Private room,30.0,0,365,1
777626443434564690,490745099,Manhattan,Upper West Side,40.78228583847852,-73.98453258465577,Entire home/apt,30.0,4,0,2
777662577507681372,63486878,Brooklyn,Flatbush,40.64204,-73.95974,Entire home/apt,30.0,59,259,3
777686245168591491,231452775,Queens,Astoria,40.76383,-73.92411,Private room,2.0,63,269,1
777760571218948460,490767259,Queens,Corona,40.7465193,-73.8668522,Private room,30.0,22,365,1
781354257177220014,478260569,Queens,St. Albans,40.7043582,-73.7666419,Private room,30.0,23,60,6
781371447326333858,696141,Manhattan,Nolita,40.72385,-73.9934,Entire home/apt,30.0,30,0,2
781375615513612622,418151816,Queens,Ditmars Steinway,40.77824,-73.91397,Entire home/apt,30.0,8,364,1
781387162275319892,62401393,Brooklyn,East Flatbush,40.63847,-73.95013,Private room,3.0,69,241,1
781400979774367017,224047081,Brooklyn,Sea Gate,40.5764,-74.01018,Entire home/apt,30.0,4,163,10
781415651072000593,478260569,Queens,St. Albans,40.70333,-73.76619,Private room,30.0,22,0,6
781447553772633220,30805991,Brooklyn,Bushwick,40.70447,-73.91964,Entire home/apt,1.0,151,350,1
781688772983269636,107434423,Manhattan,Murray Hill,40.743839,-73.973503,Entire home/apt,30.0,0,151,1210
777772607597688935,185693241,Brooklyn,Crown Heights,40.6741,-73.93106,Private room,1.0,45,179,1
777802203255436038,200662472,Bronx,City Island,40.84604654349752,-73.78866260602987,Entire home/apt,1.0,109,332,1
777819432822411458,164176914,Brooklyn,Downtown Brooklyn,40.69386,-73.98543,Entire home/apt,30.0,5,318,1
778012566509598679,107434423,Manhattan,West Village,40.7330647,-74.0054821,Entire home/apt,30.0,0,365,1210
778085332786348581,490725380,Queens,Glendale,40.6987747,-73.8944851,Private room,30.0,2,365,4
778207541912919166,37001610,Brooklyn,Canarsie,40.6442,-73.89976,Entire home/apt,30.0,22,364,1
778211862154488577,1261796,Brooklyn,Williamsburg,40.707039998967566,-73.95367240856051,Private room,30.0,2,363,1
778240985641311700,384559808,Manhattan,East Village,40.73209,-73.98527,Entire home/apt,30.0,8,0,12
778285620198111040,490840837,Manhattan,Harlem,40.80406,-73.95484,Private room,30.0,0,0,4
778325304359084933,490840837,Manhattan,Harlem,40.80389,-73.9549,Private room,30.0,0,0,4
778325440288816433,490840837,Manhattan,Harlem,40.80271,-73.95529,Private room,30.0,1,0,4
781689525335094212,107434423,Manhattan,East Village,40.7265445,-73.9785812,Entire home/apt,30.0,1,229,1210
781800348872823259,63281532,Brooklyn,Bedford-Stuyvesant,40.6788057,-73.9096503,Entire home/apt,30.0,4,364,2
781804244104102364,91076684,Queens,Richmond Hill,40.698335777528335,-73.83686196560669,Entire home/apt,2.0,162,285,1
781826694930863880,7701331,Brooklyn,Williamsburg,40.71287,-73.95407,Entire home/apt,30.0,1,0,1
781837617897194814,4552557,Brooklyn,Clinton Hill,40.69356,-73.96964,Entire home/apt,30.0,2,363,1
781851253728798676,490628648,Queens,Long Island City,40.75509,-73.91927,Private room,30.0,1,364,1
781921444998908083,181108039,Brooklyn,Bedford-Stuyvesant,40.67909,-73.91463,Entire home/apt,30.0,0,365,3
778328470271725273,490840837,Manhattan,Harlem,40.80253,-73.95496,Private room,30.0,0,0,4
778372032945748991,82170330,Brooklyn,Bushwick,40.6996798,-73.9291393,Entire home/apt,30.0,2,89,2
778409450861387600,148404349,Manhattan,Washington Heights,40.84632,-73.93296,Private room,30.0,0,0,1
778441097353195696,450161902,Manhattan,East Harlem,40.80107,-73.9378,Entire home/apt,30.0,43,47,17
778457317754893437,450161902,Bronx,Concourse Village,40.82731864648665,-73.91947314079859,Entire home/apt,30.0,34,261,17
778572000129057354,490325647,Manhattan,Murray Hill,40.74599937113557,-73.9763904735446,Private room,30.0,39,365,1
778574542530282444,6928782,Queens,Jamaica,40.6822,-73.76437,Private room,30.0,10,337,3
778988559577357784,193579,Brooklyn,Greenpoint,40.72892179999999,-73.9512934,Entire home/apt,30.0,2,0,1
779010937952266773,24273714,Brooklyn,Flatbush,40.63478,-73.9501,Entire home/apt,30.0,12,104,7
779014938888711241,478608087,Brooklyn,Flatlands,40.6301344,-73.93762389999999,Entire home/apt,30.0,11,364,1
779054083848267105,490725380,Queens,Glendale,40.6987747,-73.8944851,Private room,30.0,0,365,4
779062833521269078,490725380,Queens,Glendale,40.6987747,-73.8944851,Private room,30.0,0,365,4
779066714362553158,490725380,Queens,Glendale,40.6987747,-73.8944851,Private room,30.0,1,365,4
781949645524311249,299371992,Bronx,Allerton,40.87137,-73.84849,Entire home/apt,30.0,10,348,6
781954441500424897,490745099,Manhattan,Upper West Side,40.7822046,-73.98457549999999,Entire home/apt,30.0,5,0,2
781958828895172889,165985077,Brooklyn,Sheepshead Bay,40.58503,-73.95115,Entire home/apt,30.0,31,358,1
781968768297440066,7692618,Brooklyn,Williamsburg,40.71256,-73.94538,Entire home/apt,30.0,23,227,1
781979920797861016,278925199,Manhattan,Upper East Side,40.76087101286882,-73.96097622727308,Entire home/apt,30.0,5,341,38
782103563723922579,22245795,Brooklyn,Bushwick,40.70125,-73.92363,Private room,30.0,12,0,1
782158354276327003,478260569,Queens,St. Albans,40.70321,-73.76579,Private room,30.0,26,7,6
782300583829333108,211823412,Queens,Arverne,40.59662,-73.79496,Entire home/apt,30.0,4,365,2
779071174386476941,490960527,Brooklyn,Prospect Heights,40.6819212,-73.97561859999999,Entire home/apt,30.0,0,0,1
779090854871808720,82170330,Brooklyn,Bushwick,40.6996798,-73.9291393,Private room,30.0,1,267,2
779482597825709997,20002060,Bronx,Kingsbridge,40.86703,-73.90079,Private room,30.0,4,0,2
779613270831966623,2276965,Brooklyn,Williamsburg,40.71064,-73.95602,Entire home/apt,30.0,3,12,2
779776296413227357,484932854,Manhattan,Greenwich Village,40.73096,-74.00095,Entire home/apt,30.0,9,87,1
779785361288282366,436497763,Queens,Woodhaven,40.69708805984016,-73.85364427362842,Private room,1.0,139,202,2
779805772745559832,39553567,Staten Island,Mariners Harbor,40.62771237009003,-74.1479203580359,Entire home/apt,30.0,22,288,5
779809091729291498,5230388,Manhattan,Lower East Side,40.72114741795739,-73.98641679343463,Entire home/apt,30.0,0,27,1
779849998311560128,491091990,Queens,Jamaica,40.6836454,-73.7719405,Entire home/apt,30.0,16,365,1
779947890561437735,205952507,Queens,Ditmars Steinway,40.7735014,-73.9125708,Entire home/apt,1.0,138,192,1
782404014855199852,107434423,Manhattan,East Harlem,40.78617,-73.94998850000002,Entire home/apt,30.0,0,307,1210
782436079416449092,3223938,Brooklyn,Bedford-Stuyvesant,40.69145,-73.94837,Private room,30.0,0,364,560
782595339625590679,489756011,Manhattan,Murray Hill,40.74546,-73.97625,Entire home/apt,30.0,4,294,31
782602259984951279,489756011,Manhattan,Murray Hill,40.74709,-73.97698,Entire home/apt,30.0,2,291,31
782661008019550832,163083101,Manhattan,Chinatown,40.71375,-73.99147,Entire home/apt,30.0,10,167,2
782703731135941912,23794363,Brooklyn,Williamsburg,40.715438654871946,-73.95543940365314,Private room,30.0,10,173,1
782837059423533942,156952896,Queens,Whitestone,40.7770229,-73.8245608,Private room,1.0,148,86,1
782932651604019354,468089955,Bronx,Mott Haven,40.80718762240672,-73.92387783457983,Entire home/apt,30.0,9,364,1
783197230697315653,107434423,Manhattan,Financial District,40.70849320000001,-74.006492,Entire home/apt,30.0,0,320,1210
783231572150683927,344805837,Manhattan,Chinatown,40.7162743,-73.98963599999999,Entire home/apt,30.0,0,0,1
783291200468768256,81765898,Manhattan,Lower East Side,40.71969070000001,-73.989708,Private room,30.0,1,89,1
783296639856949704,98696488,Manhattan,Flatiron District,40.74026,-73.98966,Entire home/apt,30.0,3,0,1
783305472099181331,6583272,Manhattan,West Village,40.7320225,-74.0054547,Entire home/apt,31.0,2,300,4
784908269976623770,31305991,Brooklyn,Bushwick,40.69944,-73.91946,Private room,30.0,73,89,1
784913772644779819,341154525,Brooklyn,Crown Heights,40.67743,-73.94618,Entire home/apt,2.0,86,241,1
784992346056177689,182100068,Queens,Queens Village,40.71454312375768,-73.73957639169808,Entire home/apt,30.0,4,363,2
785362965883004752,302903408,Brooklyn,Carroll Gardens,40.68469425326729,-73.99035608839988,Entire home/apt,30.0,8,365,9
785403855673751437,37058836,Manhattan,East Harlem,40.79148196621495,-73.94834578152042,Private room,1.0,116,126,1
785411909264885705,490871569,Queens,Long Island City,40.75669115438235,-73.93446556983513,Entire home/apt,30.0,25,89,1
785477500044951072,162280872,Manhattan,Upper East Side,40.772404,-73.9544678,Entire home/apt,30.0,0,336,246
785499763795327535,162280872,Manhattan,Upper East Side,40.772404,-73.9544678,Entire home/apt,30.0,0,290,246
785579879561981885,492049263,Bronx,Wakefield,40.898425011815895,-73.85749246137695,Private room,30.0,0,365,4
785601696900959075,488855227,Brooklyn,Williamsburg,40.70702,-73.9484,Private room,30.0,1,23,12
783324749766796882,489756011,Manhattan,Midtown,40.74905,-73.98238,Entire home/apt,30.0,7,251,31
783350966806640141,491688517,Brooklyn,Windsor Terrace,40.65827874841315,-73.98332411921643,Entire home/apt,30.0,7,364,1
783383010954013483,449398631,Manhattan,East Harlem,40.79411212711564,-73.94970796294918,Entire home/apt,31.0,0,0,1
783464024543160331,204704622,Queens,Ridgewood,40.7068,-73.89542,Private room,30.0,0,0,216
783522420840578469,171879907,Brooklyn,Bedford-Stuyvesant,40.682919549482506,-73.94312827533929,Shared room,3.0,107,341,1
783565797144842727,1680212,Queens,Jackson Heights,40.7528,-73.89147,Entire home/apt,30.0,1,364,3
783603959542380666,463464923,Brooklyn,Bedford-Stuyvesant,40.69235,-73.93566,Private room,30.0,61,318,10
783615162751617942,463464923,Brooklyn,Bedford-Stuyvesant,40.69052,-73.93578,Private room,30.0,53,335,10
783619413754613935,463464923,Brooklyn,Bedford-Stuyvesant,40.69066,-73.93424,Private room,30.0,56,359,10
783623234937280854,463464923,Brooklyn,Bedford-Stuyvesant,40.69073,-73.93409,Private room,30.0,33,364,10
783995604151732967,34745360,Brooklyn,Williamsburg,40.7157,-73.96039,Private room,12.0,30,31,1
784006807530911630,329110308,Brooklyn,Canarsie,40.62978,-73.90792,Private room,30.0,31,269,1
784023302325164605,225420039,Brooklyn,Williamsburg,40.70805,-73.96784,Private room,30.0,12,0,1
785614258641560502,492034586,Queens,Woodhaven,40.68936,-73.86519,Private room,30.0,24,104,2
785618869255893579,20748520,Brooklyn,Bedford-Stuyvesant,40.69052946296375,-73.95910825853288,Private room,30.0,0,52,6
785637169517267565,488855227,Brooklyn,Williamsburg,40.70784345225263,-73.95045407344276,Private room,30.0,1,365,12
785688352714247316,63189467,Manhattan,Hell's Kitchen,40.76544574132799,-73.98555556911187,Private room,30.0,0,364,1
785853179336797488,3213737,Bronx,Pelham Gardens,40.85912728465239,-73.84932499781385,Private room,30.0,10,215,2
786136894869462302,492141179,Brooklyn,Crown Heights,40.6768113,-73.930897,Entire home/apt,1.0,57,183,1
786149074369437257,19876158,Bronx,Wakefield,40.89072879241543,-73.8456871936835,Private room,30.0,0,363,1
786153051297683129,492145349,Bronx,Concourse Village,40.834805,-73.91405379999999,Private room,30.0,54,364,1
786182923448059288,57557811,Manhattan,East Village,40.72484,-73.98217,Entire home/apt,30.0,20,14,1
786247981418944065,647100,Brooklyn,Boerum Hill,40.68825193175262,-73.98717537652213,Entire home/apt,30.0,2,0,1
786291775348380922,492049263,Bronx,Wakefield,40.89891,-73.85825,Private room,30.0,0,365,4
784124479509853993,491808799,Queens,Bayside,40.77907,-73.77083,Entire home/apt,30.0,18,362,1
784155384180596269,10194781,Queens,Ridgewood,40.70693038977272,-73.89910637301907,Entire home/apt,30.0,26,294,10
784294277993627702,491834352,Brooklyn,Sheepshead Bay,40.5974714,-73.951458,Private room,30.0,3,364,1
784655878980242901,453216958,Brooklyn,Greenpoint,40.73535856095376,-73.95441747211771,Private room,30.0,0,0,1
784672458205813555,37459618,Manhattan,East Village,40.73084856422603,-73.98378666490316,Entire home/apt,30.0,44,157,1
784739684946519089,62505,Brooklyn,Fort Greene,40.68688,-73.9765,Private room,30.0,10,0,1
784769682704759415,11381675,Brooklyn,Crown Heights,40.67084293553625,-73.94079830213177,Private room,30.0,3,0,2
